district_code,district_name,block_code,block_name,udise,name,management,category,type
1604,NORTH TRIPURA ,160403,LALJURI ,16040300104,GOBINDA C/P.    SR. B.  SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300105,KANCHANCHERRA JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300201,BAKRA DEBBARMAPARA JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300202,KANCHANPUR  JR.B.SCHOOL.,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300203,PURBA DO-PATACHERRA JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300204,SALBAGAN   JR. B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300206,URICHERRA S.N.   SR. B.SCHOOL.,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300207,AHALYAPUR   SR. B.  SCHOOL.,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300208,KANCHANPUR GOVT. ENGLISH MEDIUM H.S. SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300210,KANCHANPUR H.S.SCHOOL.,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300211,KHOSIRAIPARA  JR. B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300212,DOPATACHERRA    SR. B. SCHOOL.,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300301,AMARTAL JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300302,BURSINGHPARA JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300303,SADAIHAMPARA  JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300304,DHANANJOY C/P.  SR. B. SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300305,LALJURI H.S.SCHOOL.,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300306,UTTAR LALJURI JOYSREE H.S.SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300307,NABAJOYPARA JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300309,KHEORI    SR.  B.  SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300310,LANKADHAR C/P.  SR.  B. SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300401,PURBA HARIPUR JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300403,HARIPUR    SR.B.SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300404,MAKUMCHERRA   SR.B.SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300405,UJAN MACHMARA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300406,D.P.AMTILL JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300407,PURBA LAXMIKANTA K/P JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300409,KAMARGHAT SR.B.SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300410,HEMSUKLA C/P.  SR.  B.SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300411,KHIRENDRA C/P.SR.B.SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300501,SUKRAMANI C/P.JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300502,JAMARAI BARI   SR.  B.  SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300503,JARIHAMPARA JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300601,CHANDRAMOHAN BAIDYAPARA JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300603,BRIKSHARAMPARA SR.B.SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300604,RABINDRA NAGAR H.S SCHOOL.,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300701,PURBA SANTIPUR JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300703,GOPALPUR    SR.  B.  SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300704,SANTIPUR HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300801,LAXMIPUR SHIBNAGAR JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300802,LANGIACHERRA  JR. B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300803,MRITINGACHERRA  SR.B. SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300804,SHIBNAGAR SR.B. SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300805,BHUIYACHERRA SR.  B. SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300806,BALANAN JAYANTI HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300807,GUNADHAR RCP JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300901,JOYMONI RCP HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300902,MATHURAPARA JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040300903,DHANANJOYPARA JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040301001,DEVACHERRA S/R BARI SB SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040301101,SAKHYA ADHAM (MODEL) JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040301301,PANCHAKACHERRA JR.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160403,LALJURI ,16040301401,SUKIYA KARBARIPARA JR.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400201,BANGLA   SR. B. SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400301,KHANTLANG   SR. B.  SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400302,KWANPUI  JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400303,KAWNPUI R.P. H.S. SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400304,TUIKRAI   SR. B.  SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400305,PHULDUNGSEI SR.B. SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400306,PHULDUNGSEI R.P. JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400307,SABUAL BRU  PARA   JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400401,BHITORKALAGANG JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400402,LUNGTHIREK    S.B. SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400403,PARAKTA  JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400404,NORTH  CHHIMLUNG JR. B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400501,HMUNPUI JR.B.SCHOOL.,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400502,HMUNPUI H.S. SCHOOL,11-State Govt. Managed,5 - Up. Pr. Secondary and Higher Sec,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400503,TLANGSANG RP JR.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400601,TLANGSANG H.S. SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400701,HMANGCHUAN JR.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400702,VAISAM   SR. B. SCHOOL.,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400703,HMANGCHAWAN H.S. SCHOOL,11-State Govt. Managed,5 - Up. Pr. Secondary and Higher Sec,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400801,MAHESHWAR R.M.  SR. B. SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400802,SABUAL H.S. SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400803,DARKHUANG JR. B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400901,BAMBOOBARI JR.B.SCHOOL.,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400902,SAILUT-1    SR. B. SCHOOL.,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040400903,THARMAPARA   SR. B.  SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040401001,KATHALBARI   SR.  B.  SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040401101,TLAKSHI    SR.  B.  SCHOOL.,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040401201,VANGMUN H.S. SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040401401,RAMBAHADUR NAKULJOY SR.B.SCHOO,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040401601,JAMPUI H.S. SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160404,JAMPUI ,16040401701,DAMDIAI    SR.  B.  SCHOOL,12-TTAADC Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040500301,ICHAITOLGAON SR.B.SCHOOL.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500302,BISHNUPUR HIGH SCHOOL.,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500304,MAHESHPUR  JR. B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500401,BRAJENDRANAGAR COL.JR.B.SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500402,BRAJENDRANAGAR HS SCHOOL.,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500404,NORTH BRAJENDRANAGAR JR.B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040500502,CHANDPUR MUJIRAM JR.B.SCHOOL.,12-TTAADC Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500601,GOURIPUR   SR. B.  SCHOOL.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500602,JALAIBARI   SR. B.  SCHOOL.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500604,SOUTH  FULBARI  HIGH. SCHOOL.,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500605,UTTAR FULBARI   SR. B. SCHOOL.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500607,FULBARI H.S SCHOOL.,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500608,PM-SHRI CHURAIBARI H.S. SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500611,KHADIMPARA JR. B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500612,RABIDASPARA  JR. B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040500613,CHURAIBARI BAZAR  JR. B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501001,CHALLISHDRONE JR.B.SCHOOL.,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501002,DAKSHIN KADAMTALA SR.B.SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501003,JHERJHERI JR.B.SCHOOL.,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501004,SARASPUR COL.  SR. B.  SCHOOL.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501005,BAGHAN H.S.SCHOOL.,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501006,KADAMTALA H.S.SCHOOL.,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501101,BHITORGOOL JR.B.SCHOOL.,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501102,EAST KALAGANGERPAR JR.B.SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501103,NORTH KALAGANGERPAR SR.B.SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501104,KALAGANGERPAR H.S. SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501105,KURTI COL. HIGH SCHOOL.,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501106,TARAKPUR H.S. SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501107,WEST BHITORGOOL   JR. B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501108,MADHYA RAJNAGAR JR. B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501114,KURTI DEWBARI JB SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501301,PURANGARAD JR.B.SCHOOL.,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501401,PEARACHERRA T.E. HIGH SCHOOL.,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501402,SOUTH PEARACHERRA   JR.B.SCHOO,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501701,D.BAGHAN HARINACHERRA JR.B.SCH,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501702,SONAICHERRI JR.B.SCHOOL.,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501703,JOYSINGULPARA JR. B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040501901,BAMNIA  SR. B. SCHOOL..,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040502001,JULAIBASA  SR. B. SCHOOL..,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040502002,N/W SARASPUR COL.JR.B.SCHOOL.,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040502003,PASCHIM AMTILLA  SR. B. SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040502004,THEKNI  SR. B. SCHOOL..,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040502005,AMTILLA V.N. HS SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040502007,SARASPUR  JR. B. SCHOOL.,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040502008,KABIGURU RABINDRANATH JR. B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040502101,BIROJANAGAR SR. B. SCHOOL..,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040502102,KHULIDAHAR JR.B.SCHOOL.,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040502103,SATSANGAM HIGH SCHOOL.,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040502204,KADAMTALA GOVT. ENGLISH MEDIUM SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040502601,SARALA VITORLINE JR. B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040502801,SOUTH EAST CHURAIBARI SR.B.SCH,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040503001,GANGARJOL J.B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040503101,BAKBAKI HIGH SCHOOL.,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040503201,BARGUL HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160405,KADAMTALA ,16040503301,ALINAGAR JR B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600101,HATIM (EYAKUBNAGAR) JR.B.SCHOOL.,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600102,DAS PARA    JR. B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600103,SONARERBASA   SR. B.  SCHOOL.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600104,BHAGYAPUR I.M. HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600202,BISHGARH  COL. JR.B.SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600203,EAST ALGAPUR  JR. B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600204,SOUTH BARUAKANDI  SR.B.SCHOOL.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600205,SAKAIBARI  HIGH SCHOOL.,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600206,SEULALPARA SR.B. SCHOOL.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600207,ALGAPUR HIGH SCHOOL.,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600208,BARUAKANDI COL. HS SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600209,PM-SHRI PASCHIM CHANDRAPUR SR.B. SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600211,CHANDRAPUR KATHATILLA JR. B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600212,BARUAKANDI JR.B.SCHOOL.,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600301,DAKHIN PURBA NADIAPUR JR.B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600302,ICHAI BARUAKANDI JR. B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600303,NADIAPUR  SR. B. SCHOOL.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600304,GOBINDAPUR   SR. B.  SCHOOL.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600305,SONAPUR  SR. B. SCHOOL..,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600306,ICHAI JOYPUR   SR. B. SCHOOL.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600307,CHANDPUR HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600308,PRATYEKROY HS SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600401,PURBA ICHAI LALCHERRA JR.B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1604,NORTH TRIPURA ,160406,KALACHERRA ,16040600402,DAKSHIN JALAIBARI SR.B.SCHOOL.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
